Flow ID	 Source IP	 Source Port	 Destination IP	 Destination Port	 Protocol	 Timestamp	 Flow Duration	 Total Fwd Packets	 Total Backward Packets	Total Length of Fwd Packets	 Total Length of Bwd Packets	 Fwd Packet Length Max	 Fwd Packet Length Min	 Fwd Packet Length Mean	 Fwd Packet Length Std	Bwd Packet Length Max	 Bwd Packet Length Min	 Bwd Packet Length Mean	 Bwd Packet Length Std	Flow Bytes/s	 Flow Packets/s	 Flow IAT Mean	 Flow IAT Std	 Flow IAT Max	 Flow IAT Min	Fwd IAT Total	 Fwd IAT Mean	 Fwd IAT Std	 Fwd IAT Max	 Fwd IAT Min	Bwd IAT Total	 Bwd IAT Mean	 Bwd IAT Std	 Bwd IAT Max	 Bwd IAT Min	Fwd PSH Flags	 Bwd PSH Flags	 Fwd URG Flags	 Bwd URG Flags	 Fwd Header Length	 Bwd Header Length	Fwd Packets/s	 Bwd Packets/s	 Min Packet Length	 Max Packet Length	 Packet Length Mean	 Packet Length Std	 Packet Length Variance	FIN Flag Count	 SYN Flag Count	 RST Flag Count	 PSH Flag Count	 ACK Flag Count	 URG Flag Count	 CWE Flag Count	 ECE Flag Count	 Down/Up Ratio	 Average Packet Size	 Avg Fwd Segment Size	 Avg Bwd Segment Size	 Fwd Header Length_1	Fwd Avg Bytes/Bulk	 Fwd Avg Packets/Bulk	 Fwd Avg Bulk Rate	 Bwd Avg Bytes/Bulk	 Bwd Avg Packets/Bulk	Bwd Avg Bulk Rate	Subflow Fwd Packets	 Subflow Fwd Bytes	 Subflow Bwd Packets	 Subflow Bwd Bytes	Init_Win_bytes_forward	 Init_Win_bytes_backward	 act_data_pkt_fwd	 min_seg_size_forward	Active Mean	 Active Std	 Active Max	 Active Min	Idle Mean	 Idle Std	 Idle Max	 Idle Min	 Label
192.168.10.12-91.189.95.83-48288-80-6	192.168.10.12	48288	91.189.95.83	80	6	03.07.2017 09:00	1159906	17	16	738.0	23488.0	259.0	0.0	43.41176470588235	96.96910514664543	4344.0	0.0	1468.0	1022.2520889356663	20886.17525902961	28.45058134021205	36247.0625	89864.32491582303	460062.0	3.0	1159906.0	72494.125	117913.79717227045	460062.0	87.0	605487.0	40365.799999999996	80196.05328924501	280989.0	47.0	0	0	0	0	552	520	14.656360084351661	13.794221255860387	0.0	4344.0	712.5294117647059	1001.1527064004656	1002306.7415329769	0	0	0	1	0	0	0	0	0.0	734.1212121212121	43.411764705882355	1468.0	552	0	0	0	0	0	0	17	738	16	23488	29200	70	3	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.12-91.189.88.162-52408-80-6	192.168.10.12	52408	91.189.88.162	80	6	03.07.2017 09:00	1159444	105	134	1217.0	291540.0	752.0	0.0	11.590476190476192	79.66223109021655	4344.0	0.0	2175.6716417910434	900.8294905638164	252497.7489210346	206.13328457433047	4871.613445378156	24769.277040806148	254774.0	0.0	1159444.0	11148.499999999995	36662.61708490766	254861.0	1.0	810035.0	6090.48872180451	27241.78736143619	224526.0	2.0	0	0	0	0	3368	4296	90.5606480347477	115.57263653958277	0.0	4344.0	1219.8208333333341	1270.5004965359308	1614171.511698047	0	0	0	1	0	0	0	0	1.0	1224.9246861924687	11.59047619047619	2175.6716417910447	3368	0	0	0	0	0	0	105	1217	134	291540	29200	257	3	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.12-91.189.88.162-52410-80-6	192.168.10.12	52410	91.189.88.162	80	6	03.07.2017 09:00	1158808	414	512	2413.0	1079693.0	1259.0	0.0	5.828502415458939	69.01375136984817	4344.0	0.0	2108.775390625	831.2460069146731	933809.5698338292	799.0970031273515	1252.7654054054055	8601.177312454023	96230.0	1.0	1158808.0	2805.8305084745753	12794.35751982057	96485.0	1.0	1038498.0	2032.2857142857144	11489.117107693075	100373.0	1.0	0	0	0	0	15456	16392	357.26367094462586	441.83333218272566	0.0	4344.0	1167.3203883495166	1215.7766024778005	1478112.7471324634	0	0	0	1	0	0	0	0	1.0	1168.5809935205184	5.828502415458937	2108.775390625	15456	0	0	0	0	0	0	414	2413	512	1079693	29200	293	5	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.17-208.75.88.4-123-123-17	192.168.10.17	123	208.75.88.4	123	17	03.07.2017 08:58	69078170	7	7	336.0	336.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	9.728109473658611	0.2026689473678877	5313705.384615385	1.6132981857854666E7	5.8922182E7	77460.0	6.8999919E7	1.1499986500000002E7	2.327018611449846E7	5.9000055E7	1999883.0	6.8999676E7	1.1499946E7	2.327039114289377E7	5.9000433E7	1998849.0	0	0	0	0	224	224	0.10133447368394385	0.10133447368394385	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.42857142857143	48.0	48.0	224	0	0	0	0	0	0	7	336	7	336	-1	-1	6	32	1.0077737E7	0.0	1.0077737E7	1.0077737E7	5.8922182E7	0.0	5.8922182E7	5.8922182E7	BENIGN
129.6.15.28-192.168.10.17-123-123-17	192.168.10.17	123	129.6.15.28	123	17	03.07.2017 08:57	90030218	8	8	384.0	384.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	8.530469180914345	0.17771810793571552	6002014.533333332	1.5404615867899913E7	5.7969913E7	30101.0	8.9999978E7	1.2857139714285715E7	2.1255828646083485E7	5.8000014E7	1999883.0	9.0000009E7	1.2857144142857142E7	2.1255876848303284E7	5.8000153E7	1999759.0	0	0	0	0	302	302	0.08885905396785776	0.08885905396785776	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	51.0	48.0	48.0	302	0	0	0	0	0	0	8	384	8	384	-1	-1	7	32	5030108.0	7070924.976295675	1.0030007E7	30209.0	3.9969881E7	2.5455889377549708E7	5.7969913E7	2.1969849E7	BENIGN
192.168.10.12-52.216.32.171-51478-443-6	192.168.10.12	51478	52.216.32.171	443	6	03.07.2017 09:00	8428459	23	31	813.0	29479.0	249.0	0.0	35.34782608695652	66.93185727130663	2864.0	0.0	950.9354838709677	797.3999387795258	3594.0140421873084	6.4068651220822215	159027.52830188678	858027.2271310823	5955802.0	0.0	6396040.0	290729.0909090909	1265540.0170733782	5955819.0	1.0	8377537.0	279251.23333333334	1141745.9406149588	5998981.0	1.0	0	0	0	0	480	632	2.7288499594053905	3.678015162676831	0.0	2864.0	550.7636363636365	752.1769631133249	565770.183838384	0	0	0	1	0	0	0	0	1.0	560.9629629629629	35.34782608695652	950.9354838709677	480	0	0	0	0	0	0	23	813	31	29479	29200	70	22	20	440221.0	0.0	440221.0	440221.0	5955802.0	0.0	5955802.0	5955802.0	BENIGN
192.168.10.25-224.0.0.251-5353-5353-17	192.168.10.25	5353	224.0.0.251	5353	17	03.07.2017 08:58	91997639	300	0	31752.0	0.0	227.0	42.0	105.84000000000002	58.833940105700925	0	0	0	0	345.1392921072681	3.2609532512024573	307684.41137123754	2243201.1166002513	3.1999099E7	0.0	9.1997639E7	307684.41137123754	2243201.1166002513	3.1999099E7	0.0	0	0	0	0	0	0	0	0	0	7699	0	3.2609532512024573	0.0	42.0	227.0	105.75415282392032	58.75468229026429	3452.1126910298967	0	0	0	0	0	0	0	0	0.0	106.10666666666667	105.84	0.0	7699	0	0	0	0	0	0	300	31752	0	0	-1	-1	299	20	4059916.4	5387677.580719943	1.2176454E7	16.0	1.43396078E7	1.0579054602465747E7	3.1999099E7	5000338.0	BENIGN
192.168.10.17-38.88.18.251-123-123-17	192.168.10.17	123	38.88.18.251	123	17	03.07.2017 08:57	110090001	10	10	480.0	480.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	8.720137989643582	0.18166954145090797	5794210.578947369	1.4736139268687055E7	6.1911381E7	88516.0	1.09998979E8	1.2222108777777778E7	2.0067333948459446E7	6.200004E7	1998927.0	1.10001454E8	1.2222383777777778E7	2.0068068692015253E7	6.2002403E7	1998899.0	0	0	0	0	-83885015	-83885015	0.09083477072545398	0.09083477072545398	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	50.4	48.0	48.0	-83885015	0	0	0	0	0	0	10	480	10	480	-1	-1	9	-83885313	4088253.666666667	3463750.6053001755	6088415.0	88659.0	3.2578072666666664E7	2.5890786553083748E7	6.1911381E7	1.2911359E7	BENIGN
192.168.10.17-45.76.92.117-123-123-17	192.168.10.17	123	45.76.92.117	123	17	03.07.2017 08:57	112111434	10	10	480.0	480.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	8.56290893576475	0.17839393616176563	5900601.789473684	1.5866861020124646E7	6.3888414E7	111430.0	1.12000004E8	1.2444444888888888E7	2.186385743269351E7	6.4000024E7	1999889.0	1.11999669E8	1.2444407666666668E7	2.1863751534925554E7	6.3999844E7	1983499.0	0	0	0	0	354	354	0.08919696808088282	0.08919696808088282	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	50.4	48.0	48.0	354	0	0	0	0	0	0	10	480	10	480	-1	-1	9	20	7611773.5	1.0606832941715661E7	1.5111937E7	111610.0	4.83882285E7	2.192057255339879E7	6.3888414E7	3.2888043E7	BENIGN
192.168.10.17-45.127.112.2-123-123-17	192.168.10.17	123	45.127.112.2	123	17	03.07.2017 08:57	112022412	10	10	480.0	480.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	8.569713710502858	0.17853570230214288	5895916.421052632	1.5903355921169927E7	6.397757E7	22189.0	1.11999967E8	1.2444440777777778E7	2.1863847069892343E7	6.4000012E7	1999947.0	1.11999827E8	1.2444425222222222E7	2.186383455698023E7	6.4000015E7	1999798.0	0	0	0	0	342	342	0.08926785115107144	0.08926785115107144	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	50.4	48.0	48.0	342	0	0	0	0	0	0	10	480	10	480	-1	-1	9	20	7522497.5	1.0606680206650924E7	1.5022553E7	22442.0	4.8477486E7	2.1920429010722212E7	6.397757E7	3.2977402E7	BENIGN
192.168.10.25-17.253.20.253-123-123-17	192.168.10.25	123	17.253.20.253	123	17	03.07.2017 08:58	67925871	6	6	288.0	288.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	8.47983237491353	0.17666317447736518	6175079.181818182	1.9838594982679605E7	6.5969336E7	132.0	6.7897415E7	1.3579483E7	2.9312888179449916E7	6.5997738E7	28488.0	6.7897413E7	1.35794826E7	2.931292167027398E7	6.5997792E7	28345.0	0	0	0	0	168	168	0.08833158723868259	0.08833158723868259	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	52.0	48.0	48.0	168	0	0	0	0	0	0	6	288	6	288	-1	-1	5	20	1928079.0	0.0	1928079.0	1928079.0	6.5969336E7	0.0	6.5969336E7	6.5969336E7	BENIGN
8.0.6.4-8.6.0.1-0-0-0	8.6.0.1	0	8.0.6.4	0	0	03.07.2017 08:58	115336074	124	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	1.0751189606124447	937691.6585365853	3514740.497086746	1.9119635E7	0.0	1.15336074E8	937691.6585365853	3514740.497086746	1.9119635E7	0.0	0	0	0	0	0	0	0	0	0	0	0	1.0751189606124447	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	124	0	0	0	-1	-1	0	0	3480649.4	4801337.633740654	9523703.0	1.0	1.3990403857142856E7	5530559.806404304	1.9119635E7	6084067.0	BENIGN
192.168.10.255-192.168.10.50-138-138-17	192.168.10.50	138	192.168.10.255	138	17	03.07.2017 08:57	67398647	23	0	5451.0	0.0	237.0	237.0	237.0	0.0	0	0	0	0	80.87699445954753	0.3412531411795255	3063574.8636363633	1.436943066432061E7	6.7398606E7	1.0	6.7398647E7	3063574.8636363633	1.436943066432061E7	6.7398606E7	1.0	0	0	0	0	0	0	0	0	0	736	0	0.3412531411795255	0.0	237.0	237.0	237.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	247.30434782608697	237.0	0.0	736	0	0	0	0	0	0	23	5451	0	0	-1	-1	22	32	19.0	0.0	19.0	19.0	6.7398606E7	0.0	6.7398606E7	6.7398606E7	BENIGN
192.168.10.3-192.168.10.9-123-123-17	192.168.10.9	123	192.168.10.3	123	17	03.07.2017 08:59	64022097	4	4	192.0	192.0	48.0	48.0	48.0	0.0	48.0	48.0	48.0	0.0	5.997929121253245	0.12495685669277592	9146013.857142856	2.4197976292178735E7	6.4021866E7	3.0	6.4021967E7	2.1340655666666664E7	3.696309381932151E7	6.402196E7	3.0	6.4022003E7	2.1340667666666664E7	3.696311546995661E7	6.4021997E7	3.0	0	0	0	0	80	80	0.06247842834638796	0.06247842834638796	48.0	48.0	48.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	54.0	48.0	48.0	80	0	0	0	0	0	0	4	192	4	192	-1	-1	3	20	97.0	0.0	97.0	97.0	6.4021866E7	0.0	6.4021866E7	6.4021866E7	BENIGN
192.168.10.12-192.168.10.25-139-49164-6	192.168.10.25	49164	192.168.10.12	139	6	03.07.2017 09:01	112537	49	30	2488.0	2870.0	194.0	0.0	50.775510204081634	65.99850544586924	348.0	0.0	95.66666666666669	106.86353958181446	47611.00793516799	701.9913450687329	1442.7820512820506	6181.633566403305	40958.0	1.0	112537.0	2344.5208333333326	8290.034309375356	45569.0	1.0	112182.0	3868.3448275862065	11937.836919032641	50754.0	1.0	0	0	0	0	1592	976	435.4123532704799	266.578991798253	0.0	348.0	66.97500000000001	85.85341864871131	7370.80949367089	0	0	0	1	0	0	0	0	0.0	67.82278481012658	50.775510204081634	95.66666666666667	1592	0	0	0	0	0	0	49	2488	30	2870	65535	269	22	32	0	0	0	0	0	0	0	0	BENIGN
192.168.10.12-192.168.10.25-139-49164-6	192.168.10.25	49164	192.168.10.12	139	6	03.07.2017 09:01	37485	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.3546752034147	37485.0	0.0	37485.0	37485.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	26.67733760170735	26.67733760170735	0.0	0.0	0.0	0.0	0.0	0	0	0	0	1	1	0	0	1.0	0.0	0.0	0.0	32	0	0	0	0	0	0	1	0	1	0	65535	269	0	32	0	0	0	0	0	0	0	0	BENIGN
